Name EN,Name CN
Moonsweeper (Japan),隼式 - 行星战记
Mopiranger (Japan) (Alt 4),莫皮护林员
Mopiranger (Japan),莫皮护林员
Mopiranger (Japan) (Alt),莫皮护林员
Mopiranger (Japan) (Alt 3),莫皮护林员
Mopiranger (Japan) (Alt 2),莫皮护林员
Morita Kazuo no Othello (Japan),东芝黑白棋
Mouser (Japan),捕鼠记
Mr. Chin (Japan),顶碟先生
Mr. Do (Japan),嘟先生
Mr. Do vs Unicorns (Japan),嘟先生对独角兽
Mr. Do's Wild Ride (Japan),嘟先生的过山车
MSX 21 (Japan),MSX21点
MSX Audio (Japan) (FS-CA1) (Program),MSX音频
MSX Audio (Japan) (HX-MU900) (Program),MSX音频
MSX Baseball (Japan) (Alt),MSX棒球
MSX Baseball (Japan),MSX棒球
MSX Baseball (Japan) (Alt 2),MSX棒球
MSX Baseball II National (Japan),MSX棒球 2
MSX Basic-kun (Japan) (Program),MSXBasic君
MSX Basic-kun Plus (Japan) (Program),MSXBasic君 Plus
MSX Bunsetsu Henkan Jisyo (Japan) (Program),MSX文节辞典
MSX Derby (Japan),MSX德比赛马
MSX Rugby (Japan),MSX英式橄榄球
MSX Soccer (Japan) (Alt),MSX足球
MSX Soccer (Japan),MSX足球
MSX-Aid (Japan) (Program),
MSX-Logo (Netherlands) (Program),
Mugen Senshi Valis - The Fantasm Soldier (Japan),梦幻战士
Music Editor (Japan) (Program),音乐编辑
Music Harmonizer 3 (Japan) (Program),音乐协奏 3
Music Studio G7 (Japan) (Program),音乐工作室 G7
Musiwriter (Japan) (Program),作曲家
Nausicaa (Japan),瑙西卡阿
"Nemesis (Japan, Europe) (En) (Alt)",宇宙巡航机
"Nemesis (Japan, Europe) (En)",宇宙巡航机
Nemesis 2 (Japan) (Demo),宇宙巡航机 2
"Nemesis 2 (Japan, Europe) (En) (Alt)",宇宙巡航机 2
"Nemesis 2 (Japan, Europe) (En) (Beta)",宇宙巡航机 2
"Nemesis 3 - The Eve of Destruction (Japan, Europe) (En) (Alt 2)",宇宙巡航机 3
"Nemesis 3 - The Eve of Destruction (Japan, Europe) (En)",宇宙巡航机 3
"Nemesis 3 - The Eve of Destruction (Japan, Europe) (En) (Alt)",宇宙巡航机 3
Nessen Koushiyen (Japan),热战甲子园
New Horizon - English Course 1 (Japan) (Program),新视野英语系列 1
Night Shade (Japan),夜灵
Nihon-Shi Nenpyou (Japan) (Program),日本史年表
Ninja Jajamaru-kun (Japan),忍者茶茶丸君
Ninja Princess (Japan),忍者公主
Ninja Princess (Japan) (Alt),忍者公主
Ninjakun (Japan),忍者君
Ninjakun Majou (Japan),忍者君 - 魔城之冒险
Ninjya Kage (Japan),影忍
Ninjya Kage (Japan) (Alt),影忍
Nobunaga no Yabou - Zenkoku Ban (Japan),信长之野望 全国版
Nyan Nyan Pro Wrestling (Japan),喵喵职业摔跤
Nyorols (Japan),尼奥罗斯
O'Mac Farmer (Japan),欧玛克的农民
Oil's Well (Japan) (Alt),采油工厂
Oil's Well (Japan),采油工厂
Okami no Su (Japan),狙击 13 - 神之决意
Othello (Japan),黑白棋
Oyoide Tango (Japan),水上探戈
Pac-Man (Japan),吃豆小精灵
Pac-Man (Japan) (Alt 2),吃豆小精灵
Pac-Man (Japan) (Alt),吃豆小精灵
Pachi Com (Japan),柏青哥
Pai Panic (Japan),敲麻将
Pairs (Japan),记忆纸牌
Pairs (Japan) (Alt),记忆纸牌
Panther (Japan),黑豹坦克
Parodius (Japan) (Wii U Virtual Console),Q版沙罗曼蛇
Parodius (Japan) (Alt),Q版沙罗曼蛇
Pasokon Sakkyokuka (Japan) (Program),电脑作曲家
Pass Ball (Japan),传球
Pastfinder (Japan),考古号
Pay Load (Japan),大货车
Pay Load (Japan) (Alt),大货车
Peetan (Japan),小鸡跷跷板
Pegasus (Japan),飞马
"Penguin Adventure (Japan, Europe) (En)",南极大冒险
Penguin-kun Wars (Japan),投球大赛
Pico Pico (Japan),
Picture Puzzle (Japan),拼图游戏
Picture Puzzle (Japan) (Alt),拼图游戏
Pillbox (Japan) (Alt),彩色碉堡
Pillbox (Japan),彩色碉堡
Pinball Blaster (Europe),疯狂弹球
Pine Applin (Japan),木筏阿布林
Pine Applin (Japan) (Alt),木筏阿布林
Pingball Maker (Japan),制造弹珠台
Pinky Chase (Japan),粉红追击
Pipi (Japan),皮皮鸟
Pippols (Japan) (Alt 3),皮颇尔斯
Pippols (Japan) (Alt),皮颇尔斯
Pippols (Japan) (Alt 2),皮颇尔斯
Pippols (Japan),皮颇尔斯
Pitfall II - Lost Caverns (Japan),陷阱 2
Pitfall II - Lost Caverns (Japan) (Alt),陷阱 2
Pitfall! (Japan),陷阱
Pitfall! (Japan) (Alt 2),陷阱
Pitfall! (Japan) (Alt),陷阱
Play Ball (Japan),棒球少年
Poiny X Senryosakusen - Operation Thanksgiving (Japan),波尼 X - 占领作战
"Police Story, The (Japan) (Alt)",警察故事
"Police Story, The (Japan)",警察故事
Pooyan (Japan),三只小猪
Poppaq the Fish (Japan),波帕克鱼
"Price of Magik, The (Europe)",
Professional Baseball (Japan),职业棒球
Professional Mahjong (Japan),职业麻将
"Protector, The (Japan)",威龙猛探
Psychedelia (Europe) (Program),迷惑
Psychic War - Cosmic Soldier 2 (Japan),超自然战争
Puzzle Panic (Japan),解谜大战
Pyramid Warp (Japan),扭曲金字塔
Q-bert (Japan) (Alt),Q伯特
Q-bert (Japan),Q伯特
Queen's Golf (Japan),女王高尔夫
Queen's Golf (Japan) (Alt 2),女王高尔夫
Queen's Golf (Japan) (Alt),女王高尔夫
R-Type (Japan) (Alt),异形战机
R-Type (Japan) (Alt 2),异形战机
R-Type (Japan),异形战机
Raid on Bungeling Bay (Japan),救难直升机
Rally-X (Japan),拉力迷魂车 X
Rally-X (Japan) (Alt 2),拉力迷魂车 X
Rally-X (Japan) (Alt),拉力迷魂车 X
Rambo (Japan) (Alt 3),兰博
Rambo (Japan),兰博
Rambo (Japan) (Alt),兰博
Rambo (Japan) (Alt 2),兰博
Real Tennis (Japan),真实网球
Red Zone (Japan) (Alt),红色地带
Red Zone (Japan),红色地带
Relics (Japan),暗黑要塞
Renju & Ojama Dogs (Japan),连珠及教学
Rise Out from Dungeons (Japan),脱走
Rise Out from Dungeons (Japan) (Alt),脱走
River Raid (Japan) (Alt),河上反击
River Raid (Japan),河上反击
Road Fighter (Japan) (Alt),公路英雄
Road Fighter (Japan) (Wii U Virtual Console),公路英雄
Robo Wres 2001 (Japan),摔角机器人 2001
Robofrog (Japan) (Alt),
Robofrog (Japan),
Rock'n Bolt (Japan),洛克脱走
Roger Rubbish (Europe),
Roger Rubbish (Europe) (Alt),
Roller Ball (Japan) (Alt),滚球
Roller Ball (Japan),滚球
Rotors (Japan),罗托斯
Salamander (Japan) (Wii U Virtual Console),沙罗曼蛇
Sangokushi (Japan) (Alt),三国志
Sangokushi (Japan),三国志
Sasa (Japan),漂浮射手
Sasa (Japan) (Alt),漂浮射手
Saurus Land (Japan),
Scarlet 7 - The Mightiest Women (Japan),猩红地带 7 - 强大女战士
Scion (Japan),塞恩战机
Scope On - Fight in Space (Japan),射击范围
Scramble Eggs (Japan),争蛋行动
Sea Hunter (Europe),
Senjo no Ookami (Japan),战场之狼
Senjyo (Japan),战场高射炮
Senjyo (Japan) (Alt),战场高射炮
Sewer Sam (Japan),下水道山姆
Shougi (Japan),将棋
Shougi 2 (Japan),将棋 2
Shougi Game (Japan),将棋游戏
Shougi Meijin (Japan),将棋名人
Shout Match (Japan),叫喊竞赛
Simple ASM 1.0 (Japan) (Program),简易 ASM
Sinbad (Japan),辛巴达七日冒险
Skooter (Japan) (Alt),斯格特
Skooter (Japan),斯格特
Sky Galdo (Japan),空中加尔多
Sky Jaguar (Japan) (Wii U Virtual Console),空中捷豹
Slapshot (Spain),
Snake It (Europe),贪食蛇
Sofia (Japan),索菲亚
Soukoban (Japan) (Alt),MSX仓库番
Soukoban (Japan),MSX仓库番
Soukoban (Japan) (Alt 2),MSX仓库番
Space Camp (Japan) (Alt),太空险航
Space Camp (Japan),太空险航
Space Invaders (Japan),太空侵略者
Space Maze Attack (Japan) (Alt),太空迷宫袭击
Space Maze Attack (Japan),太空迷宫袭击
Space Maze Attack (Japan) (Alt 2),太空迷宫袭击
Space Trouble (Japan),太空困境
Space Walk (Europe),太空漫步
Sparkie (Japan),斯帕奇
Sparkie (Japan) (Alt),斯帕奇
Spelunker (Japan),地下冒险
Spelunker (Japan) (Alt),地下冒险
"Spider, The (Japan)",蜘蛛
Spread Sheet (Europe) (Program),
Spy vs Spy II - The Island Caper (Europe),谍对谍 2 - 南国指令
Square Dancer (Japan),史克威尔弹珠台
Squish'em (Japan) (Alt),嘎吱爬楼
Squish'em (Japan),嘎吱爬楼
Star Blazer (Japan),星际之刃
Star Blazer (Japan) (Alt 2),星际之刃
Star Blazer (Japan) (Alt),星际之刃
Star Command (Japan),星际指挥官
Star Force (Japan),星际战机
Star Force (Japan) (Alt),星际战机
Star Soldier (Japan),星际战士
Star Soldier (Japan) (Alt),星际战士
Star Trap (Japan),星形陷阱
Starship Simulator (Japan),模拟太空飞船
Starship Simulator (Japan) (Alt),模拟太空飞船
Step Up (Japan) (Alt),步步向上
Step Up (Japan),步步向上
Stepper (Japan),爬梯小精灵
"Stone of Wisdom, The (Japan)",贤者之石
Strange Loop (Japan),怪圈
Suparobo (Japan),超级机器人
Super Billiards (Japan),超级桌球
Super Bioman 4 (Korea) (Unl),超级生化人 4
Super Boy 3 (Korea) (Unl),超级男孩 3
Super Boy I (Korea) (Unl),超级男孩
Super Boy II (Korea) (Unl),超级男孩 2
Super Bubble Bobble (Korea) (Unl),超级泡泡龙
Super Cobra (Japan),超级眼镜蛇
Super Cobra (Japan) (Alt),超级眼镜蛇
Super Columns (Japan),超级方块
Super Cross Force (Europe),超级穿梭机
Super Drinker (Japan),超级酒徒
Super Golf (Japan),超级高尔夫
Super Laydock - Mission Striker (Japan),超级雷多克 - 攻击任务
Super Monitor (Japan) (v1.1) (Program),超级监控器
Super Monitor (Japan) (v1.2) (Program),超级监控器
Super Pachinko (Japan),超级柏青哥
Super Pierrot (Japan),超级小丑
Super Snake (Japan) (Alt 2),超级贪食蛇
Super Snake (Japan),超级贪食蛇
Super Snake (Japan) (Alt),超级贪食蛇
Super Soccer (Japan),超级足球
Super Synth (Japan) (Program) (Alt),超级合成器
Super Synth (Japan) (Program),超级合成器
Super Tennis (Japan),超级网球
Super Tripper (Spain),
Sweet Acorn (Japan) (Alt),甜栎子
Sweet Acorn (Japan),甜栎子
Swing (Japan),摇摆爬楼
Swing (Japan) (Alt),摇摆爬楼
Syougun (Japan),将军
Tanigawa Kouji no Shogi Shinan (Japan),将棋指南
Tank Battalion (Japan),坦克大战
Tatica (Japan),塔提卡
Tawara-kun (Japan) (Alt),田原君
Tawara-kun (Japan),田原君
Tawara-kun (Japan) (Alt 2),田原君
Tear of Nile (Japan),尼罗河之泪
Telebunnie (Japan) (Alt),特勒兔
Telebunnie (Japan),特勒兔
Tensai Rabbian Daifunsen (Japan),天才兔大奋战
Tensidachino Gogo (Japan),天使之午后
Tension (Spain),
Tetra Horror (Japan) (Alt),特拉之惧
Tetra Horror (Japan),特拉之惧
Tetris (Korea) (Unl),俄罗斯方块
Tetsuman (Japan),彻万
Tetsuman (Japan) (Alt),彻万
Thexder (Japan) (Alt 2),变形战机(飞天战神)
Thexder (Japan) (Alt),变形战机(飞天战神)
Thexder (Japan),变形战机(飞天战神)
Thunder Ball (Japan) (Alt),雷电球
Thunder Ball (Japan),雷电球
Thunderbolt (Japan) (Alt),雷电战士
Thunderbolt (Japan),雷电战士
Thunderbolt (Japan) (Alt 2),雷电战士
Time Pilot (Japan) (Alt),时空战机
Time Pilot (Japan),时空战机
Toobin (Europe),
Top Roller! (Japan),顶级轧钢工
Topple Zip (Japan),飞天大战
Track & Field 1 (Europe),超级奥林匹克 1
Track & Field 2 (Europe),超级奥林匹克 2
Traffic (Japan) (Alt),交通
Traffic (Japan),交通
Trial Ski (Japan),障碍滑雪
Trick Boy (Japan),
Tritorn (Japan),奇顿
Trumpaid (Japan),王牌救援
Tumego 120 (Japan),围棋 120
Turboat (Japan),逃难船
Turmoil (Japan) (Alt),特莫尔战机
Twin Bee (Japan) (Wii U Virtual Console),兵蜂
Twin Bee (Japan) (Alt 3),兵蜂
Twin Bee (Japan) (Alt),兵蜂
Twin Bee (Japan) (Alt 2),兵蜂
Twin Hammer (Europe),打地鼠
TZR - Grand Prix Rider (Japan),TZR机车大奖赛
Ultraman (Japan),咸蛋超人
Ultraman (Korea) (Ja) (Pirate),咸蛋超人
Vaxol - Heavy Armed Storm Vehicle (Japan),瓦索尔
Venus Fire (Japan),火浴金星
Video Hustler (Japan),科乐美桌球
Video Hustler (Japan) (Alt),科乐美桌球
Volguard (Japan),宇宙巡行
Warp & Warp (Japan),太空青蛙
Warrior (Japan),武士
Warroid (Japan) (Alt),瓦里奥德
Warroid (Japan),瓦里奥德
Water Driver (Japan),水上竞速
Wing Man 2 (Japan),翼人 2
Wonder Boy (Japan),神奇小子
Wonder Boy (Japan) (Alt),神奇小子
Wrangler (Spain),
"Wreck, The (Europe)",
Xyxolog (Japan) (Alt),躲避球
Xyxolog (Japan),躲避球
Yab Yum (Netherlands),
Yamaha Play Card System (Japan) (Program),雅马哈游戏卡
Yellow Submarine (Japan),黄色潜水艇
Yie Ar Kung-Fu (Japan) (Wii U Virtual Console),功夫
Yie Ar Kung-Fu (Japan) (Alt),功夫
Yie Ar Kung-Fu II - The Emperor Yie-Gah (Japan) (Alt 2),功夫 2 - 印加皇帝之逆袭
Yie Ar Kung-Fu II - The Emperor Yie-Gah (Japan) (Alt),功夫 2 - 印加皇帝之逆袭
Yie Ar Kung-Fu II - The Emperor Yie-Gah (Japan),功夫 2 - 印加皇帝之逆袭
Yie Ar Kung-Fu II - The Emperor Yie-Gah (Japan) (Wii U Virtual Console),功夫 2 - 印加皇帝之逆袭
Yokai Tanken Chimachima (Japan),妖怪探侦
Young Sherlock - The Legacy of Doyle (Japan),少年福尔摩斯
Yume Tairiku Adventure (Japan) (Wii U Virtual Console),梦大陆冒险
Zaider - Battle of Peguss (Japan) (Alt),超战士扎德 - 帕轧斯之战
Zaider - Battle of Peguss (Japan),超战士扎德 - 帕轧斯之战
Zanac (Japan),银河战机
Zanac (Japan) (v2),银河战机
Zanac (Japan) (Alt),银河战机
Zanac (Japan) (v2) (Alt),银河战机
Zaxxon (Japan) (Alt),立体空战
Zaxxon (Japan),立体空战
Zen (Europe) (Program),
Zenji (Japan),珍基
Zexas Limited (Japan),加萨克战机限制版
Zexas Limited (Japan) (Alt),加萨克战机限制版
Zexas Limited (Japan) (Alt 2),加萨克战机限制版
Zoom 909 (Japan),909地带
