Name EN,Name CN
Naruto - Gekitou Ninja Taisen! 2 (Japan) (Rev 1),火影忍者 - 激斗忍者大战2
Naruto - Gekitou Ninja Taisen! 3 (Japan) (Rev 1),火影忍者 - 激斗忍者大战3
Dragon Drive - D-Masters Shot (Japan),驭龙少年 - 射击大师
Dragon Drive - D-Masters Shot (Japan) (Anime Disc),驭龙少年 - 射击大师
Konjiki no Gashbell!! Go! Go! Mamono Fight!! (Japan),金色的卡修 - 激斗魔物
Konjiki no Gashbell!! Yuujou Tag Battle 2 (Japan),金色的卡修 - 卡片战斗2
One Piece - Grand Battle! 3 (Japan),海贼王 - 伟大战争3
Batman - Dark Tomorrow (Japan),蝙蝠侠 - 黑暗未来
Hudson Selection Vol. 2 - Star Soldier (Japan),Hudson精选集2 - 星际战士
Bomberman Generation (Japan),炸弹人 - 世纪大作战
Bomberman Jetters (Japan),炸弹人 - 乐园
Tengai Makyou II - Manji Maru (Japan),天外魔境II - 卍丸
Shinki Sekai Evolutia (Japan),神机世界
Future GPX Cyber Formula - Road to the Evolution (Japan),新世纪GPX高智能方程式赛车 - 进化之路
Mahou no Pumpkin - An to Greg no Daibouken (Japan),魔法南瓜头
Super Puzzle Bobble All Stars (Japan),超级泡泡龙 - 全明星
Rune (Japan),迷失王国
Rune II - Koruten no Kagi no Himitsu (Japan),迷失王国II
Nintendo GameCube Soft e-Catalog 2003 Haru (Japan),
Rockman X - Command Mission (Japan),洛克人X - 指令任务
Rockman EXE Transmission (Japan) (Rev 1),洛克人EXE - 传输
Viewtiful Joe (Japan),红侠乔伊
Viewtiful Joe - Battle Carnival (Japan),红侠乔伊 - 火热乱斗
Capcom vs. SNK 2 EO (Japan) (Rev 1),卡普空对SNK2 - 百万格斗2001
Disney's Mickey to Minnie Trick & Chase (Japan),米老鼠的神奇魔镜2
Disney's Mickey Mouse no Fushigi na Kagami (Japan) (Rev 1),米老鼠的神奇魔镜
Gotcha Force (Japan),玩具战争
Auto Modellista - U.S.-tuned (Japan),网络极速赛车
Biohazard 4 (Japan) (Disc 1),生化危机4
Biohazard 4 (Japan) (Disc 2),生化危机4
