Name EN,Name CN
ATP Tour Championship Tennis (USA) (Beta) (1994-09-08),ATP冠军网球赛
Australian Rugby League (Europe) (Beta),澳大利亚橄榄球
Australian Rugby League (Europe),澳大利亚橄榄球
"Awesome Possum (Japan) (En,Ja)",胆小鼠
Awesome Possum Kicks Dr. Machino's Butt (USA),胆小鼠
Awesome Possum Kicks Dr. Machino's Butt! (USA) (Beta 1),
Awesome Possum Kicks Dr. Machino's Butt! (USA) (Beta 3),
Awesome Possum Kicks Dr. Machino's Butt! (USA) (Beta 2) (1993-07-12),
Aworg - Hero in the Sky (Japan) (Game no Kanzume Vol. 2) [b],
Aworg - Hero in the Sky (Japan) (Sega Game Toshokan),
"Ayrton Senna's Super Monaco GP II (Japan, Europe) (En,Ja)",摩纳哥GP赛车 2
"Ayrton Senna's Super Monaco GP II (USA) (En,Ja)",摩纳哥GP赛车 2
"Ayrton Senna's Super Monaco GP II (USA) (En,Ja) (Beta)",摩纳哥GP赛车 2
"B.O.B. (USA, Europe) (Beta)",太空蚂蚁战士
"B.O.B. (USA, Europe)",太空蚂蚁战士
Baby Boom (USA) (Proto) (1994-08-11),
Baby Boom (USA) (Proto) (1994-06-06),
Baby Boom (USA) (Proto) (1994-06-03),
Baby's Day Out (USA) (Proto 2),
Baby's Day Out (USA) (Proto 1),
Back to the Future Part III (Europe),回到未来 3
Back to the Future Part III (USA),回到未来 3
"Bad Omen (Japan, Korea) (En)",恶魔波子机
Bahamut Senki (Japan),圣龙传说
"Ball Jacks (Japan, Europe) (En)",杰克钢球
"Ballz (USA, Europe) (Beta 2)",球球大作战
"Ballz (USA, Europe) (Beta 1)",球球大作战
"Ballz 3D - The Battle of the Ballz (USA, Europe)",球球大作战 3D
Baoxiao Sanguo (Taiwan) (Unl),爆笑三国
Baoxiao Sanguo (Taiwan) (Unl) (Alt),爆笑三国
Barbie Super Model (USA) (Beta) (1993-06-30),超级名模芭比
Barbie Super Model (USA),超级名模芭比
Barbie Vacation Adventure (USA) (Proto),芭比的假期冒险
Bare Knuckle II (Japan) (En) (Beta),怒之铁拳 2
Bare Knuckle III (Japan),怒之铁拳 3
Bare Knuckle III (Japan) (Beta),怒之铁拳 3
Barkley Shut Up and Jam 2 (USA),巴克利篮球 2
Barkley Shut Up and Jam 2 (USA) (Beta),巴克利篮球 2
"Barkley Shut Up and Jam! (USA, Europe)",巴克利篮球
Barney's Hide & Seek Game (USA),巴尼寻宝
Barney's Hide & Seek Game (USA) (1993-09-18) (Sega Channel),巴尼寻宝
Bass Masters Classic (USA),巴斯钓鱼大师教室
Bass Masters Classic - Pro Edition (USA),巴斯钓鱼教室专业版
Batalha Naval (Brazil) (Mega Drive 4),战舰对决
Batman (Europe),蝙蝠侠
Batman (Japan) (En),蝙蝠侠
Batman - Revenge of the Joker (USA),蝙蝠侠 - 小丑归来
Batman - The Video Game (USA),蝙蝠侠
Batman Forever (World),永远的蝙蝠侠
Batman Returns (World),蝙蝠侠归来
Battle Golfer Yui (Japan),高尔夫
Battle Mania (Japan),战斗狂热
Battle Mania (Japan) (Beta) (1991-05-28),战斗狂热
"Battle Mania Daiginjou (Japan, Korea) (Ja)",战斗玛利亚
"Battle Squadron (USA, Europe)",武装中队
"Battle Squadron (USA, Europe) (Rev 1) (Beta) (1991-01-18) (Sega Channel)",武装中队
Battlemaster (USA),战神
Battletech - A Game of Armored Combat (USA),机甲争霸
Battletoads (World),忍者蛙
Battletoads-Double Dragon (USA),忍者蛙与双截龙
Beast Warriors (Japan),野兽武士
Beast Wrestler (USA),怪兽摔角
Beast Wrestler (World) (Evercade),怪兽摔角
Beast Wrestler (USA) (Beta) (1991-09-13),怪兽摔角
Beastball (Europe) (Proto),怪兽球赛
Beastball (World) (Evercade),怪兽球赛
Beauty and the Beast - Belle's Quest (USA),美女与野兽
Beauty and the Beast - Roar of the Beast (USA),美女与野兽 - 野兽之吼
Beavis and Butt-Head (Europe),比佛与巴特头
Beavis and Butt-Head (USA),比佛与巴特头
Beavis and Butt-Head (USA) (Beta),比佛与巴特头
Beethoven's 2nd - The Quest for Pups (USA) (Proto),
"Beggar Prince (USA, Europe) (Super Fighter Team) (Unl)",
"Beggar Prince (USA, Europe) (Rev 1) (Super Fighter Team) (Unl)",
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-03-23)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-04-28)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-04-29)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-06)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-11)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-19)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-17)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-23)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-26)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-30)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-06-02)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-06-10)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-09)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-16)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-20)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-01)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-02)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-03)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-05)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-08)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA)",贝伦斯坦熊露营冒险
"Berenstain Bears' Camping Adventure, The (USA) (Sega Channel)",贝伦斯坦熊露营冒险
Best of the Best - Championship Karate (Europe) (Proto),空手道
Best of the Best - Championship Karate (USA),空手道
Beyond Oasis (USA),雷神传说
Beyond Oasis (USA) (Beta) (1994-11-01),雷神传说
Beyond Zero Tolerance (USA) (Proto) (1995-06-23),
Beyond Zero Tolerance (USA) (Proto) (1995-07-14),
Bible Adventures (USA) (Unl),
Bil Bolha (Brazil) (Mega Drive 4),比尔泡泡
"Bill Walsh College Football (USA, Europe)",比尔·沃尔什大学橄榄球
Bill Walsh College Football 95 (USA),比尔·沃尔什大学橄榄球 95
Bill's Tomato Game (USA) (Proto),
Bimini Run (USA),高速竞艇
"Bio Hazard Battle (USA, Europe) (Beta 1)",生化危机 - 战斗
"Bio Hazard Battle (USA, Europe) (Beta 2) (1992-08-xx)",生化危机 - 战斗
